,Word,Lemma,POS,Case,Number,Person,Tense,Mood,Voice,Form-Lemma Difference,Subtokens,Subtoken IDs,Subtoken Start Index,Subtoken End Index,Target Class,BERT Subtokenized Sentence,Sentence
48124,dates,date,NOUN,,Plur,,,,,1,['dates'],[5246],20,20,Plural Noun,"i believe someone called about this today , but mr . lay asked me to let you know that these dates do n ' t work for him , either .","I believe someone called about this today , but Mr. Lay asked me to let you know that these dates do n't work for him , either ."
48292,for,for,ADP,,,,,,,0,['for'],[2005],16,16,Causal-Final Case,let me know if you have any interest in the tc ##o - pool leach swap for the winter .,let me know if you have any interest in the Tco - Pool Leach swap for the winter .
48368,for,for,ADP,,,,,,,0,['for'],[2005],2,2,Causal-Final Case,"- 5 for spelling ,","- 5 for spelling ,"
48373,for,for,ADP,,,,,,,0,['for'],[2005],3,3,Causal-Final Case,"one thing is for sure , the economy is not fa ##lter ##ing on my account .","One thing is for sure , the economy is not faltering on my account ."
48403,for,for,ADP,,,,,,,0,['for'],[2005],4,4,Causal-Final Case,we ' re set for 11 / 01 / 01 .,We 're set for 11/01/01 .
48409,for,for,ADP,,,,,,,0,['for'],[2005],15,15,Causal-Final Case,we used to go out and lay in the pasture on a blanket and watch for the space shuttle .,We used to go out and lay in the pasture on a blanket and watch for the space shuttle .
48489,has,have,VERB,,Sing,3,Pres,Ind,,-1,['has'],[2038],2,2,Third-Person Present Tense Verb,she still has some sort of scholarship but i am not for sure how much it pays .,She still has some sort of scholarship but I am not for sure how much it pays .
48525,for,for,ADP,,,,,,,0,['for'],[2005],12,12,Causal-Final Case,is there supposed to be a cash ##out booked in sit ##ara for these months ?,Is there supposed to be a cashout booked in Sitara for these months ?
48581,for,for,ADP,,,,,,,0,['for'],[2005],9,9,Causal-Final Case,i believe that doug told me the extra was for the cash ##out that was not in ##vo ##ice ##d .,I believe that Doug told me the extra was for the cashout that was not invoiced .
48649,prices,price,NOUN,,Plur,,,,,1,['prices'],[7597],2,2,Plural Noun,"i need prices for may , june , and july .","I need prices for May , June , and July ."
48671,for,for,ADP,,,,,,,0,['for'],[2005],11,11,Causal-Final Case,"please do me a favour and give me the subject price for jan , feb , mar and apr 2001 .","Please do me a favour and give me the subject price for Jan , Feb , Mar and Apr 2001 ."
48734,Thanks,thank,NOUN,,Plur,,,,,1,['thanks'],[4283],0,0,Plural Noun,thanks for your prompt attention to this .,Thanks for your prompt attention to this .
48742,for,for,SCONJ,,,,,,,0,['for'],[2005],4,4,Causal-Final Case,it is less complicated for me to initial and fa ##x than to track down someone who does n ' t know anything about it and get them to initial it .,It is less complicated for me to initial and fax than to track down someone who does n't know anything about it and get them to initial it .
48982,for,for,ADP,,,,,,,0,['for'],[2005],11,11,Causal-Final Case,"that way , we can get it to them in time for weekend review .","That way , we can get it to them in time for weekend review ."
49012,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,so he ' s going to have to start looking for another place .,So he 's going to have to start looking for another place .
49077,for,for,ADP,,,,,,,0,['for'],[2005],7,7,Causal-Final Case,it was a pretty stil ##ted conversation for both of us .,It was a pretty stilted conversation for both of us .
49099,for,for,ADP,,,,,,,0,['for'],[2005],3,3,Causal-Final Case,are you coming for x ##mas ?,Are you coming for Xmas ?
49111,for,for,ADP,,,,,,,0,['for'],[2005],3,3,Causal-Final Case,got ta go for now .,Got ta go for now .
49123,Approvals,approval,NOUN,,Plur,,,,,1,"['approval', '##s']","[6226, 2015]",10,11,Plural Noun,attached are the g ##cp sign ##offs on e ##ol approval ##s for 11 / 29 / 00 with g ##cp responses marked in red .,Attached are the GCP Signoffs on EOL Approvals for 11/29/00 with GCP responses marked in Red .
49208,for,for,ADP,,,,,,,0,['for'],[2005],21,21,Causal-Final Case,"if so , i ' ll get it signed by craig br ##es ##lau today , then bring it to you for counters ##ign ##at ##ure .","If so , I 'll get it signed by Craig Breslau today , then bring it to you for countersignature ."
49271,entities,entity,NOUN,,Plur,,,,,2,['entities'],[11422],6,6,Plural Noun,"if you do add all the entities , does that mean that we would not need to put in place a separate agreement for ec ##cl ?","If you do add all the entities , does that mean that we would not need to put in place a separate agreement for ECCL ?"
49453,for,for,ADP,,,,,,,0,['for'],[2005],39,39,Causal-Final Case,"with respect to first union national bank , the draft we were working from was so old that they agreed to look at our current form of agreement which was sent to them on 11 / 8 / 00 for review .","With respect to First Union National Bank , the draft we were working from was so old that they agreed to look at our current form of agreement which was sent to them on 11/8/00 for review ."
49871,things,thing,NOUN,,Plur,,,,,1,['things'],[2477],15,15,Plural Noun,"as much fun as they are , i figured we would probably do some different things than what you have planned for them .","As much fun as they are , I figured we would probably do some different things than what you have planned for them ."
50015,for,for,ADP,,,,,,,0,['for'],[2005],1,1,Causal-Final Case,"as for ted , things are still going well although i have n ' t see him at all this week ( we are two very busy people ) .","As for Ted , things are still going well although I have n't see him at all this week ( we are two very busy people ) ."
50155,into,into,ADP,,,,,,,0,['into'],[2046],10,10,Translative Case,a little bird ##ie told me that you were checking into tickets for seoul .,A little birdie told me that you were checking into tickets for Seoul .
50197,into,into,ADP,,,,,,,0,['into'],[2046],2,2,Translative Case,i ran into corey last night at l ##w s and i am thinking this is a girl for darren .,I ran into Corey last night at LW s and I am thinking this is a girl for Darren .
50277,users,user,NOUN,,Plur,,,,,1,['users'],[5198],6,6,Plural Noun,"en ##ron ##on ##line will assist users , upon request , in arranging for the connection of "" t ##1 "" lines or other means of direct access to en ##ron ##on ##line , as an alternative to internet access .","EnronOnline will assist users , upon request , in arranging for the connection of "" T1 "" lines or other means of direct access to EnronOnline , as an alternative to internet access ."
50481,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",3,4,Genitive Case,i think it ' s a good idea since the provisional application is on file - travis is the internal lawyer who has taken care of the patent application so he will have better ideas for where the words should be placed and appropriate look and feel ( i would guess near the copyright notice and roughly equivalent size ) .,I think it 's a good idea since the provisional application is on file - Travis is the internal lawyer who has taken care of the patent application so he will have better ideas for where the words should be placed and appropriate look and feel ( I would guess near the copyright notice and roughly equivalent size ) .
51381,for,for,SCONJ,,,,,,,0,['for'],[2005],4,4,Causal-Final Case,does it make sense for us to set up a meeting with you participating from buenos aires ?,Does it make sense for us to set up a meeting with you participating from Buenos Aires ?
51489,for,for,ADP,,,,,,,0,['for'],[2005],12,12,Causal-Final Case,just wanted to know were we stand on the eta and pa for argentina ?,Just wanted to know were we stand on the ETA and PA for Argentina ?
51534,Thanks,thank,NOUN,,Plur,,,,,1,['thanks'],[4283],0,0,Plural Noun,thanks for your help !,Thanks for your help !
51539,is,be,VERB,,Sing,3,Pres,Ind,,0,['is'],[2003],6,6,Third-Person Present Tense Verb,"if you need more , there is a proposal from the documentation committee for a new alternative for calculating termination amounts ( we heard about it in amsterdam ) that i think will be particularly attractive to the energy markets .","If you need more , there is a proposal from the documentation committee for a new alternative for calculating termination amounts ( we heard about it in Amsterdam ) that I think will be particularly attractive to the energy markets ."
51867,for,for,ADP,,,,,,,0,['for'],[2005],6,6,Causal-Final Case,enclosed is a works ##hee ##t for in ##eo ##s ac ##ryl ##ics .,Enclosed is a worksheet for Ineos Acrylics .
51883,comments,comment,NOUN,,Plur,,,,,1,['comments'],[7928],12,12,Plural Noun,"i looked at the u ##ec ##om ##m master and had some comments - - such as our name is wrong , the cross default threshold for us should be us $ and not au ##d , and there were a few other questions i had .","I looked at the UEComm Master and had some comments -- such as our name is wrong , the cross default threshold for us should be US $ and not AUD , and there were a few other questions I had ."
52261,changes,change,NOUN,,Plur,,,,,1,['changes'],[3431],4,4,Plural Noun,i have tracked all changes for ease of reference .,I have tracked all changes for ease of reference .
52301,amendmnets,amendmnet,NOUN,,Plur,,,,,1,"['amend', '##m', '##nets']","[27950, 2213, 22781]",2,4,Plural Noun,if these amend ##m ##nets are agree ##able to you can you please print and arrange for execution .,If these amendmnets are agreeable to you can you please print and arrange for execution .
52381,for,for,ADP,,,,,,,0,['for'],[2005],1,1,Causal-Final Case,attached for your further handling is the draft form deemed is ##da between en ##a and is ##pa ##t mexican ##a s . a . de c . v .,Attached for your further handling is the draft form Deemed ISDA between ENA and Ispat Mexicana S.A. de C.V .
52441,for,for,ADP,,,,,,,0,['for'],[2005],31,31,Causal-Final Case,"although small , they are all "" fully functioning "" and very well - they are in the lowest level of special care ( and they will probably be in there for another two to four weeks ) until they can feed properly and maintain their weights .","Although small , they are all "" fully functioning "" and very well - they are in the lowest level of special care ( and they will probably be in there for another two to four weeks ) until they can feed properly and maintain their weights ."
52777,pages,page,NOUN,,Plur,,,,,1,['pages'],[5530],6,6,Plural Noun,attached are the fa ##x cover pages for each of the nylon and poly ##kr ##on deemed is ##das i just sent you .,Attached are the fax cover pages for each of the Nylon and Polykron Deemed ISDAs I just sent you .
52837,comments,comment,NOUN,,Plur,,,,,1,['comments'],[7928],9,9,Plural Noun,i am following up regarding the status of our comments to the form of gu ##aran ##ty for pe ##me ##x that you provided to lucy ortiz .,I am following up regarding the status of our comments to the form of guaranty for Pemex that you provided to Lucy Ortiz .
52933,for,for,ADP,,,,,,,0,['for'],[2005],2,2,Causal-Final Case,thank you for your assistance .,Thank you for your assistance .
52939,for,for,ADP,,,,,,,0,['for'],[2005],11,11,Causal-Final Case,"i received this draft from niagara mohawk marketing , inc . for our review .","I received this draft from Niagara Mohawk Marketing , Inc. for our review ."
52967,departments,department,NOUN,,Plur,,,,,1,['departments'],[7640],7,7,Plural Noun,"i am told that our respective credit departments want to raise the credit lines to $ 10 m for each party , but to effect that we will have to modify the existing gu ##aran ##ties accordingly .","I am told that our respective credit departments want to raise the credit lines to $ 10 M for each party , but to effect that we will have to modify the existing Guaranties accordingly ."
53219,for,for,ADP,,,,,,,0,['for'],[2005],4,4,Causal-Final Case,does this mean that for june and for a certain portion of july we should not do anything and just make adjustments on a going forward basis ( and assume everything will work out at month end ) ?,Does this mean that for June and for a certain portion of July we should not do anything and just make adjustments on a going forward basis ( and assume everything will work out at month end ) ?
53570,numbers,number,NOUN,,Plur,,,,,1,['numbers'],[3616],18,18,Plural Noun,if this is the case i would like someone to walk me through june to see if the numbers did really work themselves out as there was a large swing in second order on june 29 that was not adjusted for .,If this is the case I would like someone to walk me through June to see if the numbers did really work themselves out as there was a large swing in second order on June 29 that was not adjusted for .
54074,for,for,ADP,,,,,,,0,['for'],[2005],12,12,Causal-Final Case,"evidently , this a problem that stacey white has been aware of for a couple of months now .","Evidently , this a problem that Stacey White has been aware of for a couple of months now ."
54131,for,for,ADP,,,,,,,0,['for'],[2005],8,8,Causal-Final Case,there was a change made in the coding for the delta position and this has somehow messed up the li ##q value .,There was a change made in the coding for the delta position and this has somehow messed up the liq value .
54263,for,for,ADP,,,,,,,0,['for'],[2005],11,11,Causal-Final Case,i believe that there might be a sign - flipping problem for puts that ' s causing this whole issue .,I believe that there might be a sign - flipping problem for PUTS that 's causing this whole issue .
54383,values,value,NOUN,,Plur,,,,,1,['values'],[5300],7,7,Plural Noun,should n ' t all the liquidation values from the beginning of the month be a negative ( representing positive liquidation ) for the puts ?,Should n't all the liquidation values from the beginning of the month be a negative ( representing positive liquidation ) for the puts ?
54455,for,for,ADP,,,,,,,0,['for'],[2005],4,4,Causal-Final Case,the li ##q value for the call is correct .,The liq value for the call is CORRECT .
54473,'s,us,PRON,,,,,,,0,"[""'"", 's']","[1005, 1055]",13,14,Genitive Case,"i do n ' t want to wait till month end , let ' s adjust the numbers now and for the june 29 2nd order , let s take that value into june since it relates to july puts .","I do n't want to wait till month end , let 's adjust the numbers now and for the June 29 2nd order , let s take that value into June since it relates to July puts ."
56065,for,for,ADP,,,,,,,0,['for'],[2005],6,6,Causal-Final Case,we ' re gear ##ing up for our 2001 / 02 recruiting campaign and we think your experience will help us define what works best and what can be improved in our process .,We 're gearing up for our 2001 / 02 recruiting campaign and we think your experience will help us define what works best and what can be improved in our process .
56385,for,for,ADP,,,,,,,0,['for'],[2005],9,9,Causal-Final Case,"for those of you in toronto , i apologize for not being able to schedule this over your lunch time !","For those of you in Toronto , I apologize for not being able to schedule this over your lunch time !"
56448,for,for,ADP,,,,,,,0,['for'],[2005],13,13,Causal-Final Case,"kindly confirm your availability to attend an analyst and associate recruiting meeting scheduled for thursday , july 26th at 2 : 00 p . m . ( 4 : 00 p . m . toronto time ) .","Kindly confirm your availability to attend an Analyst and Associate Recruiting Meeting scheduled for Thursday , July 26th at 2:00 p.m. ( 4:00 p.m. Toronto time ) ."
56560,terms,term,NOUN,,Plur,,,,,1,['terms'],[3408],19,19,Plural Noun,"also , would those of you who have not responded to me via email confirming your acceptance of the terms upon which our four companies have agreed to assume cost responsibility for the tc ##a work on this .","Also , would those of you who have not responded to me via email confirming your acceptance of the terms upon which our four companies have agreed to assume cost responsibility for the TCA work on this ."
56902,for,for,ADP,,,,,,,0,['for'],[2005],26,26,Causal-Final Case,"with reference to article 5 , section 5 . 1 ( b ) , are we going to propose an alternative planned out ##age to tau for next year ?","With reference to Article 5 , section 5.1 ( b ) , are we going to propose an alternative planned outage to TAU for next year ?"
57010,for,for,ADP,,,,,,,0,['for'],[2005],7,7,Causal-Final Case,"ie ##p will be hosting a dinner for california governor gray davis on thursday , december 7 , 2000 at the historic julia morgan house in sacramento .","IEP will be hosting a dinner for California Governor Gray Davis on Thursday , December 7 , 2000 at the historic Julia Morgan House in Sacramento ."
57064,works,work,VERB,,Sing,3,Pres,,,1,['works'],[2573],5,5,Third-Person Present Tense Verb,let me know what schedule works for you .,Let me know what schedule works for you .
57082,names,name,NOUN,,Plur,,,,,1,['names'],[3415],7,7,Plural Noun,"also , can you confirm the correct names , email addresses , titles for those new folks on friday ' s call : robbie rossi , michelle , melissa lloyd ?","Also , can you confirm the correct names , email addresses , titles for those new folks on Friday 's call : Robbie Rossi , Michelle , Melissa Lloyd ?"
57142,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,here ' s the info for calling in - - thanks !,Here 's the info for calling in -- thanks !
57172,instructions,instruction,NOUN,,Plur,,,,,1,['instructions'],[8128],6,6,Plural Noun,the call - in number and instructions for the 11 / 2 8 : 30 a . m . meeting are as follows :,The call - in number and instructions for the 11/2 8:30 a.m. meeting are as follows :
57240,for,for,ADP,,,,,,,0,['for'],[2005],3,3,Causal-Final Case,"i have asked for 4 outside ports and should anyone else need to join in , they may do so with the access code and without operator assistance .","I have asked for 4 outside ports and should anyone else need to join in , they may do so with the access code and without operator assistance ."
57414,points,point,NOUN,,Plur,,,,,1,['points'],[2685],8,8,Plural Noun,attached is a rough draft of my talking points for a panel i ' ll be on at a ce ##m conference in sf on thursday afternoon .,Attached is a rough draft of my talking points for a panel I 'll be on at a CEM conference in SF on Thursday afternoon .
57492,for,for,ADP,,,,,,,0,['for'],[2005],12,12,Causal-Final Case,"have distributed to western ga team ( plus ste ##ffe ##s ) for comment and thought you may have some , too .","Have distributed to Western GA team ( plus Steffes ) for comment and thought you may have some , too ."
57597,for,for,ADP,,,,,,,0,['for'],[2005],19,19,Causal-Final Case,"as we discussed yesterday , laird and i spoke and we think that the presentation is good to go for thursday .","As we discussed yesterday , Laird and I spoke and we think that the presentation is good to go for Thursday ."
57751,numbers,number,NOUN,,Plur,,,,,1,['numbers'],[3616],7,7,Plural Noun,we ' ll need to update the numbers for the offer we made to s . d . last week .,We 'll need to update the numbers for the offer we made to S.D. last week .
57819,for,for,ADP,,,,,,,0,['for'],[2005],9,9,Causal-Final Case,"given the above , if you have adequate protection for the word en ##ron ( which covers the services that you offer on - line as well as your core activities ) , i ' d say that another application for the words en ##ron online is probably unnecessary .","Given the above , if you have adequate protection for the word ENRON ( which covers the services that you offer on - line as well as your core activities ) , I 'd say that another application for the words ENRON ONLINE is probably unnecessary ."
58289,for,for,ADP,,,,,,,0,['for'],[2005],8,8,Causal-Final Case,"however , if you use a particular logo for the on - line service , that should be registered .","However , if you use a particular logo for the on - line service , that should be registered ."
58349,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",4,5,Genitive Case,please find attached credit ' s e ##ol responses for 3 / 8 / 00 .,Please find attached Credit 's EOL responses for 3/8/00 .
58379,confirms,confirm,NOUN,,Plur,,,,,1,['confirms'],[23283],18,18,Plural Noun,"i spoke to edmund to get the scoop on what we are going to be doing on the confirms for credit derivatives , and he said that his current understanding is that all of the confirms will be done out of london .","I spoke to Edmund to get the scoop on what we are going to be doing on the confirms for Credit Derivatives , and he said that his current understanding is that all of the confirms will be done out of London ."
58852,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",4,5,Genitive Case,please find attached credit ' s e ##ol responses for 3 / 9 / 00 .,Please find attached Credit 's EOL responses for 3/9/00 .
58912,has,have,VERB,,Sing,3,Pres,Ind,,-1,['has'],[2038],3,3,Third-Person Present Tense Verb,please note credit has no e ##ol responses for 3 / 10 / 00 .,Please note Credit has no EOL responses for 3/10/00 .
58952,for,for,ADP,,,,,,,0,['for'],[2005],7,7,Causal-Final Case,please find attached the most recent update for merchant ##ing metals .,Please find attached the most recent update for Merchanting Metals .
58985,resources,resource,NOUN,,Plur,,,,,1,['resources'],[4219],1,1,Plural Noun,additional resources are being allocated and the situation is being closely monitored ( both for quarter end sign ##off and on going operations ) .,Additional resources are being allocated and the situation is being closely monitored ( both for quarter end signoff and on going operations ) .
59153,efforts,effort,NOUN,,Plur,,,,,1,['efforts'],[4073],4,4,Plural Noun,"the intention of the efforts and actions documented in my earlier update ( see attached email ) was to provide a robust position sign ##off process for total metal ton ##nage , spread and brand and location a timely sub ##stan ##tia ##tion of stock on balance sheet forward mt ##m debt ##ors and credit ##or balance ##s ob ##sf transaction ##al values and a reconciliation of the barclay ##s inter ##com ##pan ##y account","The intention of the efforts and actions documented in my earlier update ( see attached email ) was to provide a robust position signoff process for total metal tonnage , spread and brand and location a timely substantiation of stock on balance sheet forward MTM debtors and creditor balances OBSF transactional values and a reconciliation of the barclays intercompany account"
59933,for,for,ADP,,,,,,,0,['for'],[2005],14,14,Causal-Final Case,"consequently i need to inform you of , and / or require your approval for , the following :","Consequently I need to inform you of , and / or require your approval for , the following :"
60009,awards,award,NOUN,,Plur,,,,,1,['awards'],[2982],12,12,Plural Noun,the creation of an incentive payment pool ( possibly via personal best awards ) for key metals staff who continue to work exceptionally un ##so ##cia ##ble hours to meet the above stated objectives,The creation of an incentive payment pool ( possibly via personal best awards ) for key Metals staff who continue to work exceptionally unsociable hours to meet the above stated objectives
60164,for,for,ADP,,,,,,,0,['for'],[2005],3,3,Causal-Final Case,the sign ##off for additional permanent ' en ##ron ' head ##co ##unt who will ' duplicate ' certain key position control processes ultimately replacing some existing traffic staff,The signoff for additional permanent ' Enron ' headcount who will ' duplicate ' certain key position control processes ultimately replacing some existing Traffic staff
60264,for,for,ADP,,,,,,,0,['for'],[2005],9,9,Causal-Final Case,"however , this difference may need to be adjusted for following a final review and sign ##off of system p & l values with traders .","However , this difference may need to be adjusted for following a final review and signoff of system p&l values with traders ."
60402,debtors,debtor,NOUN,,Plur,,,,,1,"['debt', '##ors']","[7016, 5668]",1,2,Plural Noun,the debt ##ors / creditors partial circular ##isation initiated for close of business 23rd,the debtors / creditors partial circularisation initiated for close of business 23rd
60438,issues,issue,NOUN,,Plur,,,,,1,['issues'],[3314],2,2,Plural Noun,several related issues have resulted in an increase in the level of operating risk for the merchant ##ing metals business .,Several related issues have resulted in an increase in the level of operating risk for the Merchanting Metals business .
60538,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",9,10,Genitive Case,the uncertainty generated by the rev ##ocation of aa ' s sign ##off for the facility late in the year end audit .,The uncertainty generated by the revocation of AA 's signoff for the facility late in the year end audit .
60598,for,for,ADP,,,,,,,0,['for'],[2005],4,4,Causal-Final Case,the senior it developer for merchant ##ing has resigned and been sent on gardening leave .,The senior IT developer for Merchanting has resigned and been sent on gardening leave .
60673,for,for,ADP,,,,,,,0,['for'],[2005],8,8,Causal-Final Case,the corporate requirement to lower working capital usage for the merchant ##ing business ir ##res ##pe ##ctive of the above parochial business issues .,The Corporate requirement to lower working capital usage for the Merchanting business irrespective of the above parochial business issues .
60733,for,for,ADP,,,,,,,0,['for'],[2005],2,2,Causal-Final Case,the implementation for sap for the merchant ##ing business has been delayed and effectively deco ##up ##led from the higher risk ( higher benefit ) broker ##age implementation - benefit is to provide sole focus on ob ##sf for it merchant ##ing developers .,The implementation for SAP for the Merchanting business has been delayed and effectively decoupled from the higher risk ( higher benefit ) Brokerage implementation - benefit is to provide sole focus on OBSF for IT Merchanting developers .
61151,reviews,review,NOUN,,Plur,,,,,1,['reviews'],[4391],7,7,Plural Noun,the ar / ap sap data quality reviews for both businesses are continuing so as to provide a detailed analysis as at end q ##1 .,The AR / AP SAP data quality reviews for both businesses are continuing so as to provide a detailed analysis as at end Q1 .
61276,data,datum,NOUN,,Plur,,,,,-1,['data'],[2951],18,18,Plural Noun,middle office have ins ##ti ##gated a new daily working capital report process tracking cash settlement / funding data to working capital components for all metals businesses .,Middle Office have instigated a new daily working capital report process tracking cash settlement / funding data to working capital components for all Metals businesses .
61380,positions,position,NOUN,,Plur,,,,,1,['positions'],[4460],20,20,Plural Noun,"an enhanced position sign ##off process will be implemented prior to end q ##1 covering gross ton ##nage , spread positions and sum ##mar ##ised analyses for brand and locations .","An enhanced position signoff process will be implemented prior to end Q1 covering gross tonnage , spread positions and summarised analyses for brand and locations ."
61536,requests,request,NOUN,,Plur,,,,,1,['requests'],[11186],1,1,Plural Noun,user requests for additional as ##400 functionality and reports have been aggressively prior ##itis ##ed and a code freeze will commence prior to the end of q ##1 following the delivery of three reports determined as minimum requirements for the support of ob ##sf .,User requests for additional AS400 functionality and reports have been aggressively prioritised and a code freeze will commence prior to the end of Q1 following the delivery of three reports determined as minimum requirements for the support of OBSF .
62056,checks,check,NOUN,,Plur,,,,,1,['checks'],[14148],1,1,Plural Noun,substantive checks back to source contract documentation for the forward priced and un ##pr ##ice ##d positions report ( spot checking the key position report signed off by the traders ),Substantive checks back to source contract documentation for the forward priced and unpriced positions report ( spot checking the key position report signed off by the traders )
62196,creditors,creditor,NOUN,,Plur,,,,,1,['creditors'],[23112],7,7,Plural Noun,a full sub ##stan ##tia ##tion of creditors to internal ( contract commitments ) or external documentation ( in ##vo ##ices / request for payment ),A full substantiation of creditors to internal ( contract commitments ) or external documentation ( invoices / request for payment )
62301,for,for,ADP,,,,,,,0,['for'],[2005],6,6,Causal-Final Case,i would like to thank you for personally taking the time to closely review my application .,I would like to thank you for personally taking the time to closely review my application .
62369,for,for,ADP,,,,,,,0,['for'],[2005],32,32,Causal-Final Case,"after talking with professors ti ##tman , ron ##n , brown and jem ##ison , i was sure that the school was the right place to get the education i was looking for .","After talking with Professors Titman , Ronn , Brown and Jemison , I was sure that the School was the right place to get the education I was looking for ."
62617,for,for,ADP,,,,,,,0,['for'],[2005],11,11,Causal-Final Case,"i am still certain that the school is the best place for getting a great graduate - level education , so i want you to know that i am going to do whatever it takes to get in next year .","I am still certain that the School is the best place for getting a great graduate - level education , so I want you to know that I am going to do whatever it takes to get in next year ."
63109,for,for,ADP,,,,,,,0,['for'],[2005],15,15,Causal-Final Case,"if you think of anything else i can do to strengthen my overall application file for next year , please let me know .","If you think of anything else I can do to strengthen my overall application file for next year , please let me know ."
63229,for,for,ADP,,,,,,,0,['for'],[2005],6,6,Causal-Final Case,i would like to thank you for taking the time to recommend me to the mba program .,I would like to thank you for taking the time to recommend me to the MBA Program .
63283,for,for,ADP,,,,,,,0,['for'],[2005],9,9,Causal-Final Case,"i am still sure that ut is the place for getting an excellent graduate - level education , so i want you to know that i am going to do whatever it takes to get in next year .","I am still sure that UT is the place for getting an excellent graduate - level education , so I want you to know that I am going to do whatever it takes to get in next year ."
63751,Thanks,thank,NOUN,,Plur,,,,,1,['thanks'],[4283],0,0,Plural Noun,thanks again for taking the time to listen and talk with me .,Thanks again for taking the time to listen and talk with me .
63790,for,for,ADP,,,,,,,0,['for'],[2005],18,18,Causal-Final Case,"also , if you can think of anything else i can do to strengthen my overall application file for next year , please let me know .","Also , if you can think of anything else I can do to strengthen my overall application file for next year , please let me know ."
63979,for,for,ADP,,,,,,,0,['for'],[2005],9,9,Causal-Final Case,"i am still sure that ut is the place for getting an excellent graduate - level education , so i want you to know that i am going to do what ever it takes to get in next year .","I am still sure that UT is the place for getting an excellent graduate - level education , so I want you to know that I am going to do what ever it takes to get in next year ."
64459,contacts,contact,NOUN,,Plur,,,,,1,['contacts'],[10402],11,11,Plural Noun,i know that with my industry - wide and investment banking contacts that i can help raise capital for the fund .,I know that with my industry - wide and investment banking contacts that I can help raise capital for the fund .
64608,for,for,ADP,,,,,,,0,['for'],[2005],17,17,Causal-Final Case,"also , if you think of anything else i can do to strengthen my overall application file for next year , please let me know .","Also , if you think of anything else I can do to strengthen my overall application file for next year , please let me know ."
64738,for,for,ADP,,,,,,,0,['for'],[2005],13,13,Causal-Final Case,"what ex ##piration date are you using , i . e . : for monthly call options the 15th of the relevant month , and for daily options ?","What expiration date are you using , i.e. : for monthly call options the 15th of the relevant month , and for daily options ?"
64788,for,for,ADP,,,,,,,0,['for'],[2005],9,9,Causal-Final Case,"what correlation are you assuming , 15 % flat for twenty years ?","What correlation are you assuming , 15 % flat for twenty years ?"
64827,for,for,ADP,,,,,,,0,['for'],[2005],5,5,Causal-Final Case,thank you both very much for your time and help thus far .,Thank you both very much for your time and help thus far .
64840,for,for,ADP,,,,,,,0,['for'],[2005],72,72,Causal-Final Case,"we had a pretty good idea when we signed the contract that ec ##s would not be able to complete that by the contract start date , so we negotiated a fall back plan under which ec ##s is ob ##liga ##ted to "" assist [ trans ##west ##ern ] in developing a manual system to accomplish the same result and will hold harmless and keep [ trans ##west ##ern ] whole for all cost and expenses "" associated with the manual system .","We had a pretty good idea when we signed the contract that ECS would not be able to complete that by the contract start date , so we negotiated a fall back plan under which ECS is obligated to "" assist [ Transwestern ] in developing a manual system to accomplish the same result and will hold harmless and keep [ Transwestern ] whole for all cost and expenses "" associated with the manual system ."
