,Word,Lemma,POS,Case,Number,Person,Tense,Mood,Voice,Form-Lemma Difference,Subtokens,Subtoken IDs,Subtoken Start Index,Subtoken End Index,Target Class,BERT Subtokenized Sentence,Sentence
42238,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",17,18,Genitive Case,"we ' re format ##ting one this week , and we ' ll send it when it ' s done .","We 're formatting one this week , and we 'll send it when it 's done ."
42306,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",3,4,Genitive Case,"since en ##ron ' s employees are assigned an sap identification numbers ( p number ) and an hr number , could en ##ron as a company use these id ##s instead of the ss numbers ?","Since Enron 's employees are assigned an SAP identification numbers ( P number ) and an HR number , could Enron as a company use these IDs instead of the SS numbers ?"
42405,'s,us,PRON,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,let ' s talk tomorrow .,Let 's talk tomorrow .
42415,'s,us,PRON,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,"let ' s discuss exactly what is involved here - - confidential ##ity , etc .","Let 's discuss exactly what is involved here -- confidentiality , etc ."
42467,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",17,18,Genitive Case,"kathy mcmahon suggested that i contact you in an effort to gather information on : en ##ron ' s affirmative action policy and plans ; as well as demographic analysis of workforce ( gender , age , ethnic origin , nationality )","Kathy McMahon suggested that I contact you in an effort to gather information on : Enron 's Affirmative Action Policy and plans ; as well as demographic analysis of workforce ( gender , age , ethnic origin , nationality )"
42787,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",14,15,Genitive Case,"mike ind ##iver ##o , i understand that mr . mike cr ##oa ##ll ' s release date from ne ##pc ##o is oct 31 , 2001 .","Mike Indivero , I understand that Mr. Mike Croall 's release date from NEPCO is Oct 31 , 2001 ."
42827,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,it ' s a good starting point .,It 's a good starting point .
42834,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,how ' s your family ?,How 's your family ?
42839,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",10,11,Genitive Case,"note that this communication is confidential , covered by ca ' s settlement rules .","Note that this communication is confidential , covered by CA 's settlement rules ."
42909,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",5,6,Genitive Case,attached is pg & e ' s gas accord ii ( ga ii ) settlement proposal .,Attached is PG&E 's Gas Accord II ( GA II ) Settlement Proposal .
42951,anticipates,anticipate,VERB,,Sing,3,Pres,,,1,"['anti', '##ci', '##pate', '##s']","[3424, 6895, 17585, 2015]",4,7,Third-Person Present Tense Verb,"pg & e also anti ##ci ##pate ##s that the core procurement incentive mechanism ( cpi ##m ) will be similar to today ' s mechanism , but will reflect the somewhat larger capacity holdings needed to meet anticipated increases in core demand and to meet a 1 - day in 10 - year cold weather event .","PG&E also anticipates that the Core Procurement Incentive Mechanism ( CPIM ) will be similar to today 's mechanism , but will reflect the somewhat larger capacity holdings needed to meet anticipated increases in core demand and to meet a 1 - day in 10 - year cold weather event ."
43512,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",19,20,Genitive Case,"this also will serve as a reminder that an all - party meeting is scheduled at pg & e ' s headquarters in san francisco on january 10 and 11 , to discuss this proposal and to respond to your questions .","This also will serve as a reminder that an all - Party meeting is scheduled at PG&E 's headquarters in San Francisco on January 10 and 11 , to discuss this proposal and to respond to your questions ."
43824,documents,document,NOUN,,Plur,,,,,1,['documents'],[5491],2,2,Plural Noun,"the attached documents include the ga ii settlement proposal , an attachment ( a copy of pg & e ' s proposed gas rule 27 ) , and a set of supporting work ##paper ##s .","The attached documents include the GA II Settlement proposal , an Attachment ( a copy of PG&E 's proposed Gas Rule 27 ) , and a set of supporting workpapers ."
43979,plans,plan,NOUN,,Plur,,,,,1,['plans'],[3488],24,24,Plural Noun,this is to inform that a representative of en ##ron corp would like to address the commission on the issue of utility rate stabilization plans at the commission ' s hearings scheduled for december 27th and 28th .,This is to inform that a representative of Enron Corp would like to address the Commission on the issue of utility rate stabilization plans at the Commission 's hearings scheduled for December 27th and 28th .
44303,points,point,NOUN,,Plur,,,,,1,['points'],[2685],7,7,Plural Noun,attached is a draft of the talking points for the commission ' s hearings .,Attached is a draft of the talking points for the Commission 's hearings .
44345,points,point,NOUN,,Plur,,,,,1,['points'],[2685],6,6,Plural Noun,we will final ##ize the message points on tomorrow ' s daily call ( 10 am cs ##t ) .,We will finalize the message points on tomorrow 's daily call ( 10 AM CST ) .
44379,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,the commission ' s hearings begin tomorrow at 10 am ( ps ##t ) .,The Commission 's hearings begin tomorrow at 10 AM ( PST ) .
44507,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,that ' s a very good point .,That 's a very good point .
44514,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",3,4,Genitive Case,and carl wood ' s remarks were extreme .,And Carl Wood 's remarks were extreme .
44538,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",12,13,Genitive Case,wo ##lak said somewhat em ##pha ##tically that the nature of california ' s market structure makes it impossible to single out a single participant as the cu ##lp ##rit .,Wolak said somewhat emphatically that the nature of California 's market structure makes it impossible to single out a single participant as the culprit .
44638,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",6,7,Genitive Case,"he also stated that just everyone ' s just acting in their own self - interest , responding to the screwed incentives embedded in the structure .","He also stated that just everyone 's just acting in their own self - interest , responding to the screwed incentives embedded in the structure ."
44794,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",7,8,Genitive Case,just like what happened in en ##ron ' s initial vp ##p program they are find more interest in oil drilling projects rather than natural gas projects .,Just like what happened in Enron 's initial VPP program they are find more interest in oil drilling projects rather than natural gas projects .
44919,Plans,plan,NOUN,,Plur,,,,,1,['plans'],[3488],0,0,Plural Noun,plans are to build a private pipeline to e ##quil ##on ' s west delta # 143 platform and then bring the oil on ##shore .,Plans are to build a private pipeline to Equilon 's West Delta # 143 platform and then bring the oil onshore .
45007,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,tom ' s group would like to know if we have any interesting in buying the crude on either a fixed or floating basis .,Tom 's group would like to know if we have any interesting in buying the crude on either a fixed or floating basis .
45127,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",8,9,Genitive Case,the floating could be tied to a platt ' s index or the ny ##me ##x .,The floating could be tied to a Platt 's index or the NYMEX .
45169,for,for,ADP,,,,,,,0,['for'],[2005],7,7,Causal-Final Case,"following up on our discussion yesterday ; for these types of deals , i do nt think it s necessary to have all the documentation of our counterpart ##y ' s authorization to enter into the agreement .","following up on our discussion yesterday ; for these types of deals , i do nt think it s necessary to have all the documentation of our counterparty 's authorization to enter into the agreement ."
45601,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,that girl ' s mother sounds like a real problem .,That girl 's mother sounds like a real problem .
45611,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,how ' s school going ?,How 's school going ?
45621,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,"here ' s a story . . . as i was waiting at the bus stop ( 7 : 35 am ) to go to school , a lady approached me and asked if i ' d make sure her daughter got on a certain bus .","Here 's a story ... as I was waiting at the bus stop ( 7:35 am ) to go to school , a lady approached me and asked if I 'd make sure her daughter got on a certain bus ."
46031,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",8,9,Genitive Case,"en ##ron total gain not counting en ##a ' s trading desk margin is $ 1 , 92 ##2 , 000","Enron total gain not counting ENA 's trading desk margin is $ 1,922,000"
46070,forms,form,NOUN,,Plur,,,,,1,['forms'],[3596],4,4,Plural Noun,1 . the short forms do not contain the optional ##ity relating to our performing billing services - - all of our mid ##market forms anti ##ci ##pate that we will act as customer ' s billing agent and that we will collect all amounts due related to t & d and the like from the customer ( and reflect same on our in ##vo ##ice ) and pass those amounts on to the customer ' s utility .,1 . The short forms do not contain the optionality relating to our performing billing services -- all of our midmarket forms anticipate that we will act as customer 's billing agent and that we will collect all amounts due related to T&D and the like from the customer ( and reflect same on our invoice ) and pass those amounts on to the customer 's utility .
46682,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,here ' s everything that flows from 5 / 1 / 01 forward .,Here 's everything that flows from 5/1/01 forward .
46700,facilities,facility,NOUN,,Plur,,,,,2,['facilities'],[4128],8,8,Plural Noun,"we are looking at putting the meter ##ing facilities on their row ( also , i think we will have to purchase about 50 ft of row from el ##pas ##o to get to quest ##ar ' s property ) .","We are looking at putting the metering facilities on their ROW ( also , I think we will have to purchase about 50 ft of ROW from ElPaso to get to Questar 's property ) ."
46952,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",17,18,Genitive Case,jane ##ll and dennis will not be able to go anywhere in 2002 due to jane ##ll ' s broken leg .,Janell and Dennis will not be able to go anywhere in 2002 due to Janell 's broken leg .
47009,'s,us,PRON,,,,,,,0,"[""'"", 's']","[1005, 1055]",5,6,Genitive Case,"please call me , let ' s discuss .","Please call me , let 's discuss ."
47033,revenues,revenue,NOUN,,Plur,,,,,1,['revenues'],[12594],2,2,Plural Noun,"also , revenues for the ship ##pers acquiring released volumes from pg ##e at rates above t ##w ' s tariff rates were adjusted accordingly .","Also , revenues for the shippers acquiring released volumes from PGE at rates above TW 's tariff rates were adjusted accordingly ."
47099,'s,us,PRON,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,let ' s talk before i leave town next wednesday .,Let 's talk before I leave town next Wednesday .
47129,'s,us,PRON,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,let ' s discuss .,Let 's discuss .
47389,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",10,11,Genitive Case,"if you have n ' t heard , soc ##al ' s announced their abandoning windows for of ##os .","If you have n't heard , SoCal 's announced their abandoning windows for OFOs ."
47464,subpoenas,subpoena,NOUN,,Plur,,,,,1,"['sub', '##po', '##enas']","[4942, 6873, 26474]",11,13,Plural Noun,a state senate committee is set today to start serving 16 sub ##po ##enas on electricity producers and officials who manage california ' s energy grid to determine whether they acted in concert to manipulate energy prices .,A state Senate committee is set today to start serving 16 subpoenas on electricity producers and officials who manage California 's energy grid to determine whether they acted in concert to manipulate energy prices .
47779,Lawmakers,lawmaker,NOUN,,Plur,,,,,1,"['law', '##makers']","[2375, 12088]",0,1,Plural Noun,"law ##makers and consumer groups all ##ege that the events - directed by the man who heads the state ' s energy grid - fueled the california energy crisis , pushed the state into the power - buying business and helped make billions of dollars for power producers .","Lawmakers and consumer groups allege that the events - directed by the man who heads the state 's energy grid - fueled the California energy crisis , pushed the state into the power - buying business and helped make billions of dollars for power producers ."
48101,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",7,8,Genitive Case,iso spokesman gregg fish ##man said dunn ' s committee will find no criminal conduct .,ISO spokesman Gregg Fishman said Dunn 's committee will find no criminal conduct .
48143,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",18,19,Genitive Case,"neither the iso board , which had established the price cap , nor the governor learned of winter ' s actions until the cap had been removed .","Neither the ISO board , which had established the price cap , nor the governor learned of Winter 's actions until the cap had been removed ."
48386,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",11,12,Genitive Case,""" the iso staff sat in a meeting with the governor ' s key energy advisers with poker faces , not saying a word about something that was going on at the exact same moment , ' ' ma ##vi ##glio said .",""" The ISO staff sat in a meeting with the governor 's key energy advisers with poker faces , not saying a word about something that was going on at the exact same moment , '' Maviglio said ."
48620,members,member,NOUN,,Plur,,,,,1,['members'],[2372],2,2,Plural Noun,"some board members pushed to have winter removed , but there were concerns such action would lead to more chaos , the governor ' s spokesman ma ##vi ##glio said .","Some board members pushed to have Winter removed , but there were concerns such action would lead to more chaos , the governor 's spokesman Maviglio said ."
48844,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,what dunn ' s committee hopes to learn is why all these events trans ##pired .,What Dunn 's committee hopes to learn is why all these events transpired .
48900,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",8,9,Genitive Case,we should res ##ur ##re ##ct mike smith ' s note and get him on the call in the attempt to avoid rec ##rea ##ting the wheel on this one .,We should resurrect Mike Smith 's note and get him on the call in the attempt to avoid recreating the wheel on this one .
49050,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,"it ' s a two way street , of course .","It 's a two way street , of course ."
49070,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",34,35,Genitive Case,"if you got the chance today , i should be really grateful if one of you could give me a call to discuss this issue ; i think we should set out d ##pc ' s position clearly on this in correspondence without too much delay .","If you got the chance today , I should be really grateful if one of you could give me a call to discuss this issue ; I think we should set out DPC 's position clearly on this in correspondence without too much delay ."
49610,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",6,7,Genitive Case,"also , remind me of patterson ' s email , so i can hara ##ss him directly .","Also , remind me of Patterson 's email , so I can harass him directly ."
49658,dates,date,NOUN,,Plur,,,,,1,['dates'],[5246],4,4,Plural Noun,here are the revised dates for the response / reply / and hearing dates for en ##ron ' s motion to com ##pel .,Here are the revised dates for the response / reply / and hearing dates for Enron 's motion to compel .
49763,pleadings,pleading,NOUN,,Plur,,,,,1,"['pleading', '##s']","[16418, 2015]",9,10,Plural Noun,i passed along to liz austin your request regarding pleading ##s a & k has filed setting forth the trustee ' s position in connection with the enforcement / none ##n ##force ##ment of the power contracts and what re ##med ##ies the trustee is seeking .,I passed along to Liz Austin your request regarding pleadings A&K has filed setting forth the Trustee 's position in connection with the enforcement / nonenforcement of the power contracts and what remedies the Trustee is seeking .
50067,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",8,9,Genitive Case,call to discuss the response to the trustee ' s settlement offer .,Call to discuss the response to the Trustee 's settlement offer .
50115,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,the trustee ' s op ##po ##sit ##on papers are now due nov 27 and en ##ron reply is due dec 1 .,The trustee 's oppositon papers are now due Nov 27 and Enron reply is due Dec 1 .
50205,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,uc ##an ' s executive director and the attorney team will be available to answer questions about the complaint .,UCAN 's executive director and the attorney team will be available to answer questions about the complaint .
50295,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,"it ' s the bad parents out there who fuck up their lives and do nt seem to understand that once you decide to have kids , it is indeed time to grow up and be a responsible role model for those kids .","It 's the bad parents out there who fuck up their lives and do nt seem to understand that once you decide to have kids , it is indeed time to grow up and be a responsible role model for those kids ."
50725,'s,be,VERB,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",9,10,Third-Person Present Tense Verb,"when you blame it all on society , there ' s noon ##e to to take responsibility and all of a sudden you have generation of fucked up kids who are li ##kley smoking , drinking , doing drugs , fucking the neighbor or some internet per ##v just because you are too lazy to see wah ##t they ' re doing .","When you blame it all on society , there 's noone to to take responsibility and all of a sudden you have generation of fucked up kids who are likley smoking , drinking , doing drugs , fucking the neighbor or some internet perv just because you are too lazy to see waht they 're doing ."
51523,s,s,VERB,,Sing,3,Pres,,,0,['s'],[1055],21,21,Third-Person Present Tense Verb,"you made a choice to be a mommy , you do nt get a break until they move out , that s the choice that you made ##a and that ' s life .","You made a choice to be a mommy , you do nt get a break until they move out , that s the choice that you madea and that 's life ."
51875,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",4,5,Genitive Case,"in george or ##well ' s influential novel "" 1984 "" double ##thi ##nk is a device promoted by the total ##itarian state government to make people accept two ir ##re ##con ##ci ##lab ##le ideas at the same time such as "" war is peace "" .","In George Orwell 's influential novel "" 1984 "" doublethink is a device promoted by the totalitarian state government to make people accept two irreconcilable ideas at the same time such as "" war is peace "" ."
52141,'s,us,PRON,,,,,,,0,"[""'"", 's']","[1005, 1055]",10,11,Genitive Case,"if we are all in this thing together , let ' s play nice .","If we are all in this thing together , let 's play nice ."
52183,Helps,help,VERB,,Sing,3,Pres,,,1,['helps'],[7126],0,0,Third-Person Present Tense Verb,helps in self - expression and develops one ' s potential ##ity .,Helps in self - expression and develops one 's potentiality .
52216,seconds,second,NOUN,,Plur,,,,,1,['seconds'],[3823],3,3,Plural Noun,""" a few seconds later my girlfriend saw the shadow of a bear ' s paw through the tent fly and then it started ripping through the ceiling . """,""" A few seconds later my girlfriend saw the shadow of a bear 's paw through the tent fly and then it started ripping through the ceiling . """
52303,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",5,6,Genitive Case,"i was beside the bear ' s head and i stabbed it with an upper cut below the jaw in the neck a couple of times . ""","I was beside the bear 's head and I stabbed it with an upper cut below the jaw in the neck a couple of times . """
52384,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",7,8,Genitive Case,the name was derived from the founder ' s name dr . michael cow ##pl ##and .,The name was derived from the founder 's name Dr. Michael Cowpland .
52410,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",16,17,Genitive Case,the word was invented by jonathan swift and used in his book ' gu ##lli ##ver ' s travels ' .,The word was invented by Jonathan Swift and used in his book ' Gulliver 's Travels ' .
52464,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",19,20,Genitive Case,the main reason is google is more accessible to the global community and you can rest assured that it ' s not going to go away .,The main reason is Google is more accessible to the global community and you can rest assured that it 's not going to go away .
52672,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,it ' s a massive multiplayer role playing game .,It 's a massive multiplayer role playing game .
52690,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,it ' s worth a look .,It 's worth a look .
52708,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,it ' s about time we got together .,It 's about time we got together .
52724,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",7,8,Genitive Case,do n ' t you think it ' s time we talked ?,Do n't you think it 's time we talked ?
52764,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",3,4,Genitive Case,but my father ' s former iraqi business partner remained in control of the republic of iraq and its petroleum reserves .,But my father 's former Iraqi business partner remained in control of the republic of Iraq and its petroleum reserves .
52806,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,""" it ' s a very , very desperate situation , "" louisiana governor kathleen blanco said .",""" It 's a very , very desperate situation , "" Louisiana Governor Kathleen Blanco said ."
52840,says,say,VERB,,Sing,3,Pres,,,1,['says'],[2758],6,6,Third-Person Present Tense Verb,"the us army corps of engineers says it could take a month to clear the flood waters , and the government ' s disaster relief agency has urged eva ##cu ##ees not to try to get back to their homes .","The US Army Corps of Engineers says it could take a month to clear the flood waters , and the government 's disaster relief agency has urged evacuees not to try to get back to their homes ."
53144,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,the bbc ' s ala ##sta ##ir leith ##ead in new orleans says there is panic as vital supplies run out .,The BBC 's Alastair Leithead in New Orleans says there is panic as vital supplies run out .
53234,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,"the town ' s death toll may be "" in the hundreds "" , municipal spokesman vincent cree ##l said .","The town 's death toll may be "" in the hundreds "" , municipal spokesman Vincent Creel said ."
53272,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,louisiana ' s governor blanco urged residents to spend wednesday in prayer and assured them the crisis would eventually be overcome .,Louisiana 's Governor Blanco urged residents to spend Wednesday in prayer and assured them the crisis would eventually be overcome .
53377,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,follow katrina ' s path,Follow Katrina 's path
53381,estimates,estimate,NOUN,,Plur,,,,,1,['estimates'],[10035],1,1,Plural Noun,damage estimates of more than $ 25 bn suggest it could be the us insurance industry ' s most expensive natural disaster ever .,Damage estimates of more than $ 25 bn suggest it could be the US insurance industry 's most expensive natural disaster ever .
53450,for,for,ADP,,,,,,,0,['for'],[2005],10,10,Causal-Final Case,an additional $ 800 million in emergency funding was added for nasa during the committee ' s consideration of the bill .,An additional $ 800 million in emergency funding was added for NASA during the Committee 's consideration of the bill .
53534,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",14,15,Genitive Case,""" the senate appropriations committee used a somewhat controversial technique tuesday to increase nasa ' s fiscal year 2005 budget by $ 200 million over what president bush requested .",""" The Senate Appropriations Committee used a somewhat controversial technique Tuesday to increase NASA 's fiscal year 2005 budget by $ 200 million over what President Bush requested ."
53621,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",4,5,Genitive Case,in response to steve ' s comment : do you really believe that spending trillion ##s on space exploration over the years was the only way to in ##vent the cell ##fo ##ne ?,in response to Steve 's comment : do you really believe that spending trillions on space exploration over the years was the ONLY way to invent the cellfone ?
53882,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,china ' s ins ##ati ##able demand for energy is prompting fears of financial and diplomatic collisions around the globe as it seeks reliable supplies of oil from as far away as brazil and sudan .,China 's insatiable demand for energy is prompting fears of financial and diplomatic collisions around the globe as it seeks reliable supplies of oil from as far away as Brazil and Sudan .
54113,into,into,ADP,,,,,,,0,['into'],[2046],2,2,Translative Case,an intrusion into japanese territorial waters by a chinese nuclear submarine last week and a trade deal with brazil are the latest apparently un ##connected consequences of china ' s soaring economic growth .,An intrusion into Japanese territorial waters by a Chinese nuclear submarine last week and a trade deal with Brazil are the latest apparently unconnected consequences of China 's soaring economic growth .
54241,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",7,8,Genitive Case,"but even before the incident the people ' s daily , the government mouth ##piece , had commented that competition over the east china sea between the two countries was "" only a prelude of the game between china and japan in the arena of international energy "" .","But even before the incident the People 's Daily , the government mouthpiece , had commented that competition over the East China Sea between the two countries was "" only a prelude of the game between China and Japan in the arena of international energy "" ."
54429,issues,issue,NOUN,,Plur,,,,,1,['issues'],[3314],15,15,Plural Noun,"for the united states and europe are far more concerned with the even more sensitive issues of china ' s relations with "" par ##iah states "" .","For the United States and Europe are far more concerned with the even more sensitive issues of China 's relations with "" pariah states "" ."
54533,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",10,11,Genitive Case,"it has invested $ 3 billion in the african country ' s oil industry , which supplies it with seven per cent of its needs .","It has invested $ 3 billion in the African country 's oil industry , which supplies it with seven per cent of its needs ."
54633,moves,move,NOUN,,Plur,,,,,1,['moves'],[5829],10,10,Plural Noun,"then , this month , it said that it opposed moves to refer iran ' s nuclear stand - off with the international atomic energy agency to the united nations security council .","Then , this month , it said that it opposed moves to refer Iran 's nuclear stand - off with the International Atomic Energy Agency to the United Nations Security Council ."
54793,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",5,6,Genitive Case,"a week before , china ' s second biggest state oil firm had signed a $ 70 billion deal for oil ##field and natural gas development with iran , which already supplies 13 per cent of china ' s needs .","A week before , China 's second biggest state oil firm had signed a $ 70 billion deal for oilfield and natural gas development with Iran , which already supplies 13 per cent of China 's needs ."
55021,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",8,9,Genitive Case,"this year it overtook japan as the world ' s second largest consumer of energy , behind the us .","This year it overtook Japan as the world 's second largest consumer of energy , behind the US ."
55040,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",9,10,Genitive Case,the two are also set to clash over russia ' s oil wealth .,The two are also set to clash over Russia 's oil wealth .
55079,analysts,analyst,NOUN,,Plur,,,,,1,['analysts'],[18288],2,2,Plural Noun,"increasingly , analysts are saying that china ' s efforts have gone beyond what is safe or even in its own interests .","Increasingly , analysts are saying that China 's efforts have gone beyond what is safe or even in its own interests ."
55233,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",3,4,Genitive Case,""" if china ' s economy fa ##lter ##s , which , in my view , appears increasingly likely , then commodity prices will plum ##met , and with them , the value of the assets that produce them , "" jason kind ##op ##p , eu ##rasia ' s lead china analyst , said .",""" If China 's economy falters , which , in my view , appears increasingly likely , then commodity prices will plummet , and with them , the value of the assets that produce them , "" Jason Kindopp , Eurasia 's lead China analyst , said ."
55617,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,china ' s wider aggression to secure oil and gas was the greatest threat to its international standing in the next decade .,China 's wider aggression to secure oil and gas was the greatest threat to its international standing in the next decade .
55683,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,"the sun ' s rays and warmth are still with you , surrounding you .","The sun 's rays and warmth are still with you , surrounding you ."
55711,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",14,15,Genitive Case,"imagine you ' re sitting on top of a mountain , and that it ' s the most peaceful place you can think of .","Imagine you 're sitting on top of a mountain , and that it 's the most peaceful place you can think of ."
55826,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",18,19,Genitive Case,do n ' t worry if you have trouble concentrating on the mantra and idea ##tion - that ' s normal .,Do n't worry if you have trouble concentrating on the mantra and ideation - that 's normal .
55952,efforts,effort,NOUN,,Plur,,,,,1,['efforts'],[4073],1,1,Plural Noun,secretive efforts keep outsiders in the dark about the program ' s goals,Secretive efforts keep outsiders in the dark about the program 's goals
55976,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",16,17,Genitive Case,"china launched shen ##zhou vi , its second manned spacecraft , early today in northwest china ' s gan ##su province .","China launched Shenzhou VI , its second manned spacecraft , early today in northwest China 's Gansu Province ."
55995,pilots,pilot,NOUN,,Plur,,,,,1,['pilots'],[8221],4,4,Plural Noun,"a pair of military pilots embarked on china ' s second manned space flight early today , hurt ##ling into orbit on a test mission that could span five days .","A pair of military pilots embarked on China 's second manned space flight early today , hurtling into orbit on a test mission that could span five days ."
56140,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",28,29,Genitive Case,"the crew of the shen ##zhou vi spacecraft was identified as fei jun ##long , 40 , and ni ##e hai ##sh ##en , 41 , by china ' s official news agency .","The crew of the Shenzhou VI spacecraft was identified as Fei Junlong , 40 , and Nie Haishen , 41 , by China 's official news agency ."
56196,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,"china ' s "" is not a fly - by - night program , "" said joan johnson - free ##se , an expert on national security who follows space developments in the asian nation at the naval war college in newport , r . i .","China 's "" is not a fly - by - night program , "" said Joan Johnson - Freese , an expert on national security who follows space developments in the Asian nation at the Naval War College in Newport , R.I ."
