,Word,Lemma,POS,Case,Number,Person,Tense,Mood,Voice,Form-Lemma Difference,Subtokens,Subtoken IDs,Subtoken Start Index,Subtoken End Index,Target Class,BERT Subtokenized Sentence,Sentence
50342,for,for,ADP,,,,,,,0,['for'],[2005],16,16,Causal-Final Case,"they happened in the philippines which , like pakistan , is an important and vulnerable node for the business which intelligence agencies and terrorist organizations conduct with each other .","They happened in the Philippines which , like Pakistan , is an important and vulnerable node for the business which intelligence agencies and terrorist organizations conduct with each other ."
50432,bombings,bombing,NOUN,,Plur,,,,,1,['bombings'],[20109],1,1,Plural Noun,"the bombings implicated muslims , and ex ##ace ##rba ##ted regional tensions which the bush regime and its friends wearing the brass in the philippine military sought to exploit .","The bombings implicated Muslims , and exacerbated regional tensions which the Bush regime and its friends wearing the brass in the Philippine military sought to exploit ."
50621,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",3,4,Genitive Case,"po ##sa ##da ' s crimes , on the other hand , must seem like ancient history , especially to a people who do n ' t know their history .","Posada 's crimes , on the other hand , must seem like ancient history , especially to a people who do n't know their history ."
50699,crimes,crime,NOUN,,Plur,,,,,1,['crimes'],[6997],11,11,Plural Noun,"and to those who do n ' t even know their crimes , not even that .","And to those who do n't even know their crimes , not even that ."
50729,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",4,5,Genitive Case,"but po ##sa ##da ' s nearly 80 years old , and the venezuelan people will ensure that ' s a vain hope .","But Posada 's nearly 80 years old , and the Venezuelan people will ensure that 's a vain hope ."
50829,weapons,weapon,NOUN,,Plur,,,,,1,['weapons'],[4255],6,6,Plural Noun,"another connection to philippine terror and weapons smuggling - dating from the 1980s - is alleged in the book di ##sp ##osa ##ble patriot , by jack terre ##ll .","Another connection to Philippine terror and weapons smuggling - dating from the 1980s - is alleged in the book Disposable Patriot , by Jack Terrell ."
50959,explosives,explosive,NOUN,,Plur,,,,,1,['explosives'],[14792],10,10,Plural Noun,i seem to recall the object was to smug ##gle explosives .,I seem to recall the object was to smuggle explosives .
51003,documents,document,NOUN,,Plur,,,,,1,['documents'],[5491],16,16,Plural Noun,they needed someone that could convince the jury they had been able to see all relevant documents in cia files on wilson .,They needed someone that could convince the jury they had been able to see all relevant documents in CIA files on Wilson .
51141,contacts,contact,NOUN,,Plur,,,,,1,['contacts'],[10402],10,10,Plural Noun,the prosecution was charging he was a rogue using his contacts from former service in both cia and the ' office of naval intelligence ' .,The prosecution was charging he was a rogue using his contacts from former service in both CIA and the ' Office of Naval Intelligence ' .
51271,records,record,NOUN,,Plur,,,,,1,['records'],[2636],29,29,Plural Noun,"third ranking cia officer , briggs signed a declaration on february 3rd , 1983 , that on november 8th , 1982 , he had authorized a search of cia records "" for any material that in any way per ##tain ##s to edwin p . wilson , or the various allegations concerning his activities after february 28th , 1971 , when he retired from the cia . ""","Third ranking CIA officer , Briggs signed a declaration on February 3rd , 1983 , that on November 8th , 1982 , he had authorized a search of CIA records "" for any material that in any way pertains to Edwin P. Wilson , or the various allegations concerning his activities after February 28th , 1971 , when he retired from the CIA . """
51986,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",17,18,Genitive Case,"last week , federal district judge lynn hughes in hu ##ston , texas , threw out wilson ' s two - decades old conviction .","Last week , Federal District Judge Lynn Hughes in Huston , Texas , threw out Wilson 's two - decades old conviction ."
52032,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,"sheriff ' s deputies in louisiana made a third arrest wednesday in the ongoing investigation of a case involving allegations of sexual abuse of children and animals at a po ##nch ##ato ##ula , la . , church .","Sheriff 's deputies in Louisiana made a third arrest Wednesday in the ongoing investigation of a case involving allegations of sexual abuse of children and animals at a Ponchatoula , La. , church ."
52270,Police,Police,NOUN,,Plur,,,,,0,['police'],[2610],0,0,Plural Noun,police said bernard confessed to detectives that he had sex with a young girl in november 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at ho ##san ##na church .,Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .
52550,counts,count,NOUN,,Plur,,,,,1,['counts'],[9294],23,23,Plural Noun,"on monday , louis lam ##onic ##a , 45 , the former pastor of ho ##san ##na church , was booked with two counts of aggravated rape and one count of crime against nature after he walked in to the livingston parish sheriff ' s office and said he could imp ##lica ##te others in a situation at the church that reportedly occurred two years ago .","On Monday , Louis Lamonica , 45 , the former pastor of Hosanna Church , was booked with two counts of aggravated rape and one count of crime against nature after he walked in to the Livingston Parish Sheriff 's Office and said he could implicate others in a situation at the church that reportedly occurred two years ago ."
53090,children,child,NOUN,,Plur,,,,,3,['children'],[2336],21,21,Plural Noun,we have a similar case un ##rave ##lling up here in the northwest with a murder of a family and missing children taken for some purpose .,We have a similar case unravelling up here in the northwest with a murder of a family and missing children taken for some purpose .
53215,things,thing,NOUN,,Plur,,,,,1,['things'],[2477],16,16,Plural Noun,if i was rum ##my i ' d send po ##sa ##da to iraq to blow things up there .,If I was Rummy I 'd send Posada to Iraq to blow things up there .
53263,papers,paper,NOUN,,Plur,,,,,1,['papers'],[4981],3,3,Plural Noun,"the newly released papers , showing him com ##pl ##ici ##t in the airline ##r bombing , were mentioned","The newly released papers , showing him complicit in the airliner bombing , were mentioned"
53338,Specifications,specification,NOUN,,Plur,,,,,1,['specifications'],[15480],22,22,Plural Noun,how would you like to know how you can live in a beautiful new house that is custom - designed to your specifications . . . . . . . . . and at no cost to you ?,How Would You Like To Know How YOU Can Live In A Beautiful NEW House That Is Custom - Designed To YOUR Specifications ......... And At NO COST To You ?
53493,implications,implication,NOUN,,Plur,,,,,1,['implications'],[13494],3,3,Plural Noun,"+ as the implications of the and ##aman islands situation sink in , indian intelligence has inevitably come under scrutiny .","+ As the implications of the Andaman Islands situation sink in , Indian intelligence has inevitably come under scrutiny ."
53573,months,month,NOUN,,Plur,,,,,1,['months'],[2706],2,2,Plural Noun,"in recent months , its fall ##ibility has become evident .","In recent months , its fallibility has become evident ."
53603,separatists,separatist,NOUN,,Plur,,,,,1,"['sep', '##arat', '##ists']","[19802, 25879, 5130]",9,11,Plural Noun,"in early february , india charged 34 ara ##kan sep ##arat ##ists from myanmar with hiding in the landfall islands , part of the and ##aman islands group ( see end note ) .","In early February , India charged 34 Arakan separatists from Myanmar with hiding in the Landfall Islands , part of the Andaman Islands group ( see end note ) ."
53693,members,member,NOUN,,Plur,,,,,1,['members'],[2372],2,2,Plural Noun,"these alleged members of the ara ##kan army , the military wing of the national unity party in myanmar , have been charged with illegal entry .","These alleged members of the Arakan Army , the military wing of the National Unity Party in Myanmar , have been charged with illegal entry ."
53797,rebels,rebel,NOUN,,Plur,,,,,1,['rebels'],[8431],7,7,Plural Noun,but the news of the ara ##kan rebels is just the tip of the ice ##berg when it comes to growing concern in new delhi over the security of the and ##aman islands .,But the news of the Arakan rebels is just the tip of the iceberg when it comes to growing concern in New Delhi over the security of the Andaman Islands .
53890,Reports,report,NOUN,,Plur,,,,,1,['reports'],[4311],0,0,Plural Noun,reports are circulating in the intelligence community that the and ##aman islands are not only thick with myanmar rebels .,Reports are circulating in the intelligence community that the Andaman Islands are not only thick with Myanmar rebels .
53985,arms,arm,NOUN,,Plur,,,,,1,['arms'],[2608],5,5,Plural Noun,"it has also become an arms depot of the liberation tigers of tamil eel ##am ( lt ##te ) , who operate almost freely in the and ##aman sea .","It has also become an arms depot of the Liberation Tigers of Tamil Eelam ( LTTE ) , who operate almost freely in the Andaman Sea ."
54066,Correspondents,correspondent,NOUN,,Plur,,,,,1,"['correspondent', '##s']","[11370, 2015]",0,1,Plural Noun,"correspondent ##s who flock ##ed in to cover the tsunami found they also had another story - the miserable security situation surrounding the indian navy ' s far eastern naval command , now being established along with india ' s "" blue water navy "" .","Correspondents who flocked in to cover the tsunami found they also had another story - the miserable security situation surrounding the Indian navy 's Far Eastern Naval Command , now being established along with India 's "" blue water navy "" ."
54402,problems,problem,NOUN,,Plur,,,,,1,['problems'],[3471],1,1,Plural Noun,"security problems in the and ##aman sea are not new , but they have deteriorated during the past few years , in tandem with a deterioration in the security situation in bangladesh , nepal and bhutan , and particularly in the northeastern indian states of mani ##pur , naga ##land and trip ##ura .","Security problems in the Andaman Sea are not new , but they have deteriorated during the past few years , in tandem with a deterioration in the security situation in Bangladesh , Nepal and Bhutan , and particularly in the northeastern Indian states of Manipur , Nagaland and Tripura ."
54652,militants,militant,NOUN,,Plur,,,,,1,['militants'],[17671],59,59,Plural Noun,"while the indian army has become rock - solid in the western front , and has developed the capability of withstand ##ing any pakistani adventure in that sector , it has become highly vulnerable in its eastern sector , where its enemy is not a national army but a multitude of secession ##ist , terrorist and drug - running militants operating between southeast asia and northeastern india through bangladesh .","While the Indian army has become rock - solid in the western front , and has developed the capability of withstanding any Pakistani adventure in that sector , it has become highly vulnerable in its eastern sector , where its enemy is not a national army but a multitude of secessionist , terrorist and drug - running militants operating between Southeast Asia and northeastern India through Bangladesh ."
55468,for,for,ADP,,,,,,,0,['for'],[2005],10,10,Causal-Final Case,"the and ##aman sea is a major con ##du ##it for this traffic , and the 57 ##2 large and small islands that constitute the and ##aman and nico ##bar group are a natural transit base .","The Andaman Sea is a major conduit for this traffic , and the 572 large and small islands that constitute the Andaman and Nicobar group are a natural transit base ."
55561,drugs,drug,NOUN,,Plur,,,,,1,['drugs'],[5850],1,1,Plural Noun,the drugs and arms travel in all directions .,The drugs and arms travel in all directions .
55570,ones,one,NOUN,,Plur,,,,,1,['ones'],[3924],20,20,Plural Noun,"since the "" sea tigers "" of the lt ##te , better known as the tamil tigers , are the ones who rule the and ##aman sea : they carry the arms and drugs for their own use and also to deliver to rebels in ace ##h and all along the east coast of africa .","Since the "" Sea Tigers "" of the LTTE , better known as the Tamil Tigers , are the ones who rule the Andaman Sea : they carry the arms and drugs for their own use and also to deliver to rebels in Aceh and all along the east coast of Africa ."
55888,foreigners,foreigner,NOUN,,Plur,,,,,1,['foreigners'],[15040],22,22,Plural Noun,"a recent report by a journalist from port blair , in the and ##aman ##s , quoted an unnamed official saying that foreigners from myanmar , bangladesh and sri lanka have permanently settled in the islands , using fake indian ratio ##n cards , while citizens of thailand , china , indonesia and malaysia have migrated temporarily to pl ##under the natural resources and leave .","A recent report by a journalist from Port Blair , in the Andamans , quoted an unnamed official saying that foreigners from Myanmar , Bangladesh and Sri Lanka have permanently settled in the islands , using fake Indian ration cards , while citizens of Thailand , China , Indonesia and Malaysia have migrated temporarily to plunder the natural resources and leave ."
56508,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",17,18,Genitive Case,""" port blair , have ##lock islands , dig ##lip ##ur , middle nico ##bar , campbell ' s bay , neil islands and rang ##ott are mostly overrun by foreigners , "" he said .",""" Port Blair , Havelock Islands , Diglipur , Middle Nicobar , Campbell 's Bay , Neil Islands and Rangott are mostly overrun by foreigners , "" he said ."
56598,suggests,suggest,VERB,,Sing,3,Pres,,,1,['suggests'],[6083],6,6,Third-Person Present Tense Verb,"an official estimate issued in 2003 suggests there are 50 , 000 "" foreigners "" in the and ##aman islands , but unofficial figures are much higher than this .","An official estimate issued in 2003 suggests there are 50,000 "" foreigners "" in the Andaman Islands , but unofficial figures are much higher than this ."
56760,millions,million,NOUN,,Plur,,,,,1,['millions'],[8817],11,11,Plural Noun,"a large number of them are bangladeshi ##s , who like millions of their country ##men have left their densely populated homeland to settle elsewhere .","A large number of them are Bangladeshis , who like millions of their countrymen have left their densely populated homeland to settle elsewhere ."
56856,skills,skill,NOUN,,Plur,,,,,1,['skills'],[4813],7,7,Plural Noun,"as most of them have few technical skills , and the and ##aman ##s have little demand for them in any case , they turn to smuggling and other unlawful activities .","As most of them have few technical skills , and the Andamans have little demand for them in any case , they turn to smuggling and other unlawful activities ."
57006,guns,gun,NOUN,,Plur,,,,,1,['guns'],[4409],10,10,Plural Noun,"the presence of the sea tigers in the area with guns , cash and drugs makes the situation extremely dangerous .","The presence of the Sea Tigers in the area with guns , cash and drugs makes the situation extremely dangerous ."
57048,Reports,report,NOUN,,Plur,,,,,1,['reports'],[4311],0,0,Plural Noun,"reports from port blair make it evident that new delhi gets little on - the - ground intelligence , and the indian coast guard is gross ##ly une ##qui ##pped to deal with the surge of illegal migrants to the islands .","Reports from Port Blair make it evident that New Delhi gets little on - the - ground intelligence , and the Indian Coast Guard is grossly unequipped to deal with the surge of illegal migrants to the islands ."
57321,Arms,arm,NOUN,,Plur,,,,,1,['arms'],[2608],9,9,Plural Noun,"one unnamed naval officer was quoted saying , "" arms smuggling is a very profitable business in this region . ""","One unnamed naval officer was quoted saying , "" Arms smuggling is a very profitable business in this region . """
57405,islands,island,NOUN,,Plur,,,,,1,['islands'],[3470],2,2,Plural Noun,"considering the islands ' huge strategic importance , it is amazing how lax new delhi has been .","Considering the islands ' huge strategic importance , it is amazing how lax New Delhi has been ."
57495,islands,island,NOUN,,Plur,,,,,1,['islands'],[3470],1,1,Plural Noun,"these islands sit aside the vital sea lanes of the strait of malacca , through which 300 tanker ##s and merchant ships pass daily , bringing in oil for the far east and southeast asia .","These islands sit aside the vital sea lanes of the Strait of Malacca , through which 300 tankers and merchant ships pass daily , bringing in oil for the Far East and Southeast Asia ."
57600,implications,implication,NOUN,,Plur,,,,,1,['implications'],[13494],2,2,Plural Noun,"as the implications of the and ##aman islands situation sink in , indian intelligence has inevitably come under scrutiny .","As the implications of the Andaman Islands situation sink in , Indian intelligence has inevitably come under scrutiny ."
57706,nations,nation,NOUN,,Plur,,,,,1,['nations'],[3741],13,13,Plural Noun,"with growing economic and military power , india will be dependent on smaller nations in the region increasingly to maintain regional security .","With growing economic and military power , India will be dependent on smaller nations in the region increasingly to maintain regional security ."
57775,does,do,VERB,,Sing,3,Pres,Ind,,2,['does'],[2515],3,3,Third-Person Present Tense Verb,"unless new delhi does better in providing security to its own nationals against rebels , secession ##ists , drug runners and arms traffic ##kers , it will not generate much confidence in the capitals of surrounding nations .","Unless New Delhi does better in providing security to its own nationals against rebels , secessionists , drug runners and arms traffickers , it will not generate much confidence in the capitals of surrounding nations ."
57883,mid-1980s,mid-1980,NOUN,,Plur,,,,,1,"['mid', '-', '1980s']","[3054, 1011, 3865]",14,16,Plural Noun,"this formidable enemy , which gave the indian army a black eye in the mid - 1980s , has been operating in northeastern india and in the and ##aman sea for a long time .","This formidable enemy , which gave the Indian army a black eye in the mid-1980s , has been operating in northeastern India and in the Andaman Sea for a long time ."
58011,officials,official,NOUN,,Plur,,,,,1,['officials'],[4584],7,7,Plural Noun,"in 2001 , according to indian army officials , security forces launched a wide - ranging operation in the 300 - some inhabited islands neighboring and ##aman and nico ##bar , and found huge cache ##s of arms .","In 2001 , according to Indian army officials , security forces launched a wide - ranging operation in the 300 - some inhabited islands neighboring Andaman and Nicobar , and found huge caches of arms ."
58191,arms,arm,NOUN,,Plur,,,,,1,['arms'],[2608],1,1,Plural Noun,"the arms were said to belong to the lt ##te and "" other terrorist groups "" .","The arms were said to belong to the LTTE and "" other terrorist groups "" ."
58239,requests,request,NOUN,,Plur,,,,,1,['requests'],[11186],16,16,Plural Noun,the search - and - destroy operation was carried out by the indian government after repeated requests from colombo .,The search - and - destroy operation was carried out by the Indian government after repeated requests from Colombo .
58359,observers,observer,NOUN,,Plur,,,,,1,['observers'],[14009],16,16,Plural Noun,"in addition , lt ##te activity in the and ##aman sea is well known to local observers .","In addition , LTTE activity in the Andaman Sea is well known to local observers ."
58407,weapons,weapon,NOUN,,Plur,,,,,1,['weapons'],[4255],3,3,Plural Noun,"a shipment of weapons , ammunition and explosives , believed to have been purchased from cambodia and worth several million dollars , left the port of ph ##uke ##t in thailand in early february 2001 aboard the freighter come ##x - jo ##ux 3 .","A shipment of weapons , ammunition and explosives , believed to have been purchased from Cambodia and worth several million dollars , left the port of Phuket in Thailand in early February 2001 aboard the freighter Comex - Joux 3 ."
58612,planes,plane,NOUN,,Plur,,,,,1,['planes'],[9738],22,22,Plural Noun,on its journey across the bay of bengal the freighter was tracked by the indian navy and or ##issa - based spy planes of india ' s aviation research center ; it was intercepted by indian naval vessels off sri lanka ' s east coast .,On its journey across the Bay of Bengal the freighter was tracked by the Indian navy and Orissa - based spy planes of India 's Aviation Research Center ; it was intercepted by Indian naval vessels off Sri Lanka 's east coast .
58870,arms,arm,NOUN,,Plur,,,,,1,['arms'],[2608],2,2,Plural Noun,lt ##te arms - running,LTTE arms - running
58874,tons,ton,NOUN,,Plur,,,,,1,['tons'],[6197],34,34,Plural Noun,"in 1997 , the thai navy reported the interception of a 16 - meter boat after a chase off the thai port of ran ##ong , and the con ##fi ##sca ##tion of two tons of weapons and ammunition .","In 1997 , the Thai navy reported the interception of a 16 - meter boat after a chase off the Thai port of Ranong , and the confiscation of two tons of weapons and ammunition ."
59018,weapons,weapon,NOUN,,Plur,,,,,1,['weapons'],[4255],2,2,Plural Noun,"among the weapons intercepted were two rocket - propelled - grenade launcher ##s , 20 assault rifles , m - 79 grenade launcher ##s and more than 10 , 000 rounds of ammunition .","Among the weapons intercepted were two rocket - propelled - grenade launchers , 20 assault rifles , M - 79 grenade launchers and more than 10,000 rounds of ammunition ."
59108,persons,person,NOUN,,Plur,,,,,1,['persons'],[5381],1,1,Plural Noun,"four persons were arrested , reportedly belonging to the mani ##pur revolutionary people ' s front .","Four persons were arrested , reportedly belonging to the Manipur Revolutionary People 's Front ."
59153,members,member,NOUN,,Plur,,,,,1,['members'],[2372],2,2,Plural Noun,six crew members were from the ara ##kan region of myanmar .,Six crew members were from the Arakan region of Myanmar .
59164,islands,island,NOUN,,Plur,,,,,1,['islands'],[3470],26,26,Plural Noun,"until 1995 the lt ##te maintained a base at t ##wan ##te , an island off the coat of myanmar , west of the and ##aman islands .","Until 1995 the LTTE maintained a base at Twante , an island off the coat of Myanmar , west of the Andaman islands ."
59188,authorities,authority,NOUN,,Plur,,,,,2,['authorities'],[4614],14,14,Plural Noun,a sri lanka - born tamil with a norwegian passport was arrested by thai authorities in 2000 for his links with the lt ##te .,A Sri Lanka - born Tamil with a Norwegian passport was arrested by Thai authorities in 2000 for his links with the LTTE .
59236,ports,port,NOUN,,Plur,,,,,1,['ports'],[8831],15,15,Plural Noun,the real threat to the and ##aman islands is the steady building - up of ports and con ##du ##its that serve the tamil tigers and a host of less - strong militant groups .,The real threat to the Andaman Islands is the steady building - up of ports and conduits that serve the Tamil Tigers and a host of less - strong militant groups .
59332,groups,group,NOUN,,Plur,,,,,1,['groups'],[2967],20,20,Plural Noun,"it is widely acknowledged that the pakistani is ##i has nur ##ture ##d a number of ex ##tre ##mist islamist groups , such as the ha ##rka ##t - ul - je ##had - al - islam ##i , in the port city of chi ##tta ##gong , and put a number of secession ##ist rebels from india ' s northeast in touch with this terrorist network .","It is widely acknowledged that the Pakistani ISI has nurtured a number of extremist Islamist groups , such as the Harkat - ul - Jehad - al - Islami , in the port city of Chittagong , and put a number of secessionist rebels from India 's northeast in touch with this terrorist network ."
59662,areas,area,NOUN,,Plur,,,,,1,['areas'],[2752],13,13,Plural Noun,"as a result , north of the and ##aman islands , bangladeshi coastal areas have become a nest of terrorists involved in the shipment of drugs and arms .","As a result , north of the Andaman Islands , Bangladeshi coastal areas have become a nest of terrorists involved in the shipment of drugs and arms ."
59718,arrests,arrest,NOUN,,Plur,,,,,1,['arrests'],[17615],3,3,Plural Noun,"a pattern of arrests and seizures indicate that arms are brought by the lt ##te from laos , cambodia and thailand into chi ##tta ##gong , from where they are transported northward by land to bhutan .","A pattern of arrests and seizures indicate that arms are brought by the LTTE from Laos , Cambodia and Thailand into Chittagong , from where they are transported northward by land to Bhutan ."
59956,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,"india ' s and ##aman and nico ##bar islands comprise more than 500 islands lying 1 , 000 kilometers east of sri lanka in the bay of bengal .","India 's Andaman and Nicobar Islands comprise more than 500 islands lying 1,000 kilometers east of Sri Lanka in the Bay of Bengal ."
60004,kilometers,kilometer,NOUN,,Plur,,,,,1,['kilometers'],[7338],2,2,Plural Noun,"stretching 750 kilometers from end to end , they reach from near the coast of myanmar almost to sumatra in indonesia .","Stretching 750 kilometers from end to end , they reach from near the coast of Myanmar almost to Sumatra in Indonesia ."
60048,divides,divide,VERB,,Sing,3,Pres,,,1,['divides'],[20487],4,4,Third-Person Present Tense Verb,"the ten degree channel divides the and ##aman ##s , which are the larger and more heavily populated northern islands , from the 20 or so nico ##bar islands in the south .","The Ten Degree Channel divides the Andamans , which are the larger and more heavily populated northern islands , from the 20 or so Nicobar Islands in the south ."
60108,writes,write,VERB,,Sing,3,Pres,,,1,['writes'],[7009],5,5,Third-Person Present Tense Verb,ram ##tan ##u mai ##tra writes for a number of international journals and is a regular contributor to the washington - based e ##ir and the new delhi - based indian defense review .,Ramtanu Maitra writes for a number of international journals and is a regular contributor to the Washington - based EIR and the New Delhi - based Indian Defense Review .
60228,accuses,accuse,VERB,,Sing,3,Pres,,,1,"['accuse', '##s']","[26960, 2015]",1,2,Third-Person Present Tense Verb,islamabad accuse ##s new delhi of using its consulate ##s in kan ##dah ##ar and ja ##lal ##abad to train bal ##och ##i insurgents who are active in pakistani bal ##och ##istan .,Islamabad accuses New Delhi of using its consulates in Kandahar and Jalalabad to train Balochi insurgents who are active in Pakistani Balochistan .
60343,officials,official,NOUN,,Plur,,,,,1,['officials'],[4584],1,1,Plural Noun,pakistani officials claim there are as many as 42 raw agents based in kan ##dah ##ar and another 12 in ja ##lal ##abad .,Pakistani officials claim there are as many as 42 RAW agents based in Kandahar and another 12 in Jalalabad .
60403,equations,equation,NOUN,,Plur,,,,,1,['equations'],[11380],10,10,Plural Noun,"ka ##rza ##i , mu ##sha ##rra ##f new regional equations","Karzai , Musharraf new regional equations"
60409,years,year,NOUN,,Plur,,,,,1,['years'],[2086],4,4,Plural Noun,"for the past 25 years land ##lock ##ed afghanistan has suffered from constant interference from its neighbours - pakistan , iran and the central asian republics - and regional powers - russia and india .","For the past 25 years landlocked Afghanistan has suffered from constant interference from its neighbours - Pakistan , Iran and the Central Asian Republics - and regional powers - Russia and India ."
60475,neighbours,neighbour,NOUN,,Plur,,,,,1,['neighbours'],[14754],1,1,Plural Noun,"the neighbours are still interfering , but there are signs that rather than under ##mini ##ng afghanistan ’ s stability they may now be trying to strengthen it .","The neighbours are still interfering , but there are signs that rather than undermining Afghanistan ’s stability they may now be trying to strengthen it ."
60683,elections,election,NOUN,,Plur,,,,,1,['elections'],[3864],2,2,Plural Noun,"“ the elections should be a re ##ass ##urance to all our neighbours that a stable afghanistan , a peaceful afghanistan is good for all .","“ The elections should be a reassurance to all our neighbours that a stable Afghanistan , a peaceful Afghanistan is good for all ."
60779,countries,country,NOUN,,Plur,,,,,2,['countries'],[3032],3,3,Plural Noun,"all the regional countries have publicly backed the ka ##rza ##i government and supported the electoral process , but serious under ##cu ##rre ##nts remain as they all have their favourite contenders in afghanistan .","All the regional countries have publicly backed the Karzai government and supported the electoral process , but serious undercurrents remain as they all have their favourite contenders in Afghanistan ."
60959,leaders,leader,NOUN,,Plur,,,,,1,['leaders'],[4177],13,13,Plural Noun,"since september 11 , pakistan has been repeatedly accused by afghan and western leaders of harbour ##ing taliban ex ##tre ##mist ##s who had pledged to disrupt the elections , but at the highest level the us has avoided critic ##ising president per ##va ##iz mu ##sha ##rra ##f on the grounds that he is helping the us catch al qaeda elements inside pakistan .","Since September 11 , Pakistan has been repeatedly accused by Afghan and Western leaders of harbouring Taliban extremists who had pledged to disrupt the elections , but at the highest level the US has avoided criticising President Pervaiz Musharraf on the grounds that he is helping the US catch Al Qaeda elements inside Pakistan ."
61674,sidelines,sideline,NOUN,,Plur,,,,,1,"['side', '##lines']","[2217, 12735]",30,31,Plural Noun,"that changed on september 22 when president george w . bush , mu ##sha ##rra ##f and ka ##rza ##i held a three way meeting in new york on the side ##lines of the un general assembly .","That changed on September 22 when President George W. Bush , Musharraf and Karzai held a three way meeting in New York on the sidelines of the UN General Assembly ."
61798,diplomats,diplomat,NOUN,,Plur,,,,,1,['diplomats'],[23473],3,3,Plural Noun,"western and afghan diplomats intimately involved with the meeting , said bush pushed mu ##sha ##rra ##f hard on reigning in the taliban so the elections could take place peacefully .","Western and Afghan diplomats intimately involved with the meeting , said Bush pushed Musharraf hard on reigning in the Taliban so the elections could take place peacefully ."
61966,allies,ally,NOUN,,Plur,,,,,2,['allies'],[6956],9,9,Plural Noun,all three are ex ##tre ##mist taliban or their allies and known to be living in pakistan .,All three are extremist Taliban or their allies and known to be living in Pakistan .
62030,forces,force,NOUN,,Plur,,,,,1,['forces'],[2749],31,31,Plural Noun,"( mu ##llah omar is leader of the taliban , us ##mani is the former corps commander of kan ##dah ##ar under the taliban regime and now a commander of taliban forces while hi ##km ##ety ##ar heads the ex ##tre ##mist hi ##z ##b - e - islam ##i . )","( Mullah Omar is leader of the Taliban , Usmani is the former corps commander of Kandahar under the Taliban regime and now a commander of Taliban forces while Hikmetyar heads the extremist Hizb - e - Islami . )"
62150,results,result,NOUN,,Plur,,,,,1,['results'],[3463],8,8,Plural Noun,ka ##rza ##i was clearly pleased at the results .,Karzai was clearly pleased at the results .
62166,troops,troop,NOUN,,Plur,,,,,1,['troops'],[3629],19,19,Plural Noun,"the next day an angry mu ##sha ##rra ##f cat ##egorical ##ly said that pakistan would not send pakistani troops to iraq , a clear s ##nu ##b to the americans .","The next day an angry Musharraf categorically said that Pakistan would not send Pakistani troops to Iraq , a clear snub to the Americans ."
62216,options,option,NOUN,,Plur,,,,,1,['options'],[7047],8,8,Plural Noun,until then he had said pakistan ’ s options were open .,Until then he had said Pakistan ’s options were open .
62260,officials,official,NOUN,,Plur,,,,,1,['officials'],[4584],2,2,Plural Noun,however pakistani officials insist that the decision was un ##connected to the trip ##art ##ite meeting .,However Pakistani officials insist that the decision was unconnected to the tripartite meeting .
62316,officers,officer,NOUN,,Plur,,,,,1,['officers'],[3738],4,4,Plural Noun,us and nato military officers in kabul say it is too early to say whether bush ’ s tough message was instrumental in per ##su ##ading mu ##sha ##rra ##f and the is ##i to pressure the taliban to restrain from disrupt ##ing the elections .,US and NATO military officers in Kabul say it is too early to say whether Bush ’s tough message was instrumental in persuading Musharraf and the ISI to pressure the Taliban to restrain from disrupting the elections .
62734,signs,sign,NOUN,,Plur,,,,,1,['signs'],[5751],4,4,Plural Noun,however there were visible signs of a crack ##down on the pakistan side .,However there were visible signs of a crackdown on the Pakistan side .
62773,days,day,NOUN,,Plur,,,,,1,['days'],[2420],2,2,Plural Noun,also several days before the elections pakistan closed the border crossing point at cha ##man in bal ##uchi ##stan which is a key entry point for the taliban into afghanistan .,Also several days before the elections Pakistan closed the border crossing point at Chaman in Baluchistan which is a key entry point for the Taliban into Afghanistan .
62885,officers,officer,NOUN,,Plur,,,,,1,['officers'],[3738],3,3,Plural Noun,however us military officers say regular army officers - many of them pas ##ht ##un - leading units of the frontier corps who are on the border remain deeply sympathetic to the taliban and the mu ##llah ##s of the ju ##i .,However US military officers say regular army officers - many of them Pashtun - leading units of the Frontier Corps who are on the border remain deeply sympathetic to the Taliban and the mullahs of the JUI .
63037,remains,remain,VERB,,Sing,3,Pres,,,1,['remains'],[3464],6,6,Third-Person Present Tense Verb,at the same time the us remains oblivious of the serious problems and political fallout which the army is facing in its operations in wa ##zi ##rist ##an .,At the same time the US remains oblivious of the serious problems and political fallout which the army is facing in its operations in Waziristan .
